,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
947,752519690950500352,None,None,2016-07-11 15:07:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,None,None,,"https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1",11,10,,puppo,3917.0,8157.0,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,3.0,Swing,0.999984,False,Labrador Retriever,1.00288e-05,True,Eskimo Dog,1.43447e-06,True
950,752173152931807232,None,None,2016-07-10 16:10:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,None,None,,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",12,10,Brody,,2106.0,6569.0,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1.0,Labrador Retriever,0.527659,True,German Shepherd,0.174765,True,Chihuahua,0.0455254,True
952,751937170840121344,None,None,2016-07-10 00:32:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,None,None,,https://twitter.com/dog_rates/status/751937170840121344/photo/1,11,10,Ruby,,1530.0,5770.0,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1.0,Lakeland Terrier,0.424168,True,Teddy,0.260562,False,Golden Retriever,0.127432,True
953,751830394383790080,None,None,2016-07-09 17:28:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,None,None,,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1",12,10,Tucker,,2227.0,6428.0,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,1.0,Chow,0.703569,True,Pomeranian,0.0766367,True,Siamese Cat,0.0459591,False
955,751598357617971201,None,None,2016-07-09 02:06:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,None,None,,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1",13,10,Toby,,3440.0,8699.0,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1.0,Toy Poodle,0.757756,True,Miniature Poodle,0.0351495,True,Scottish Deerhound,0.0276982,True
958,751456908746354688,None,None,2016-07-08 16:44:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,None,None,,https://twitter.com/dog_rates/status/751456908746354688/video/1,12,10,,pupper,1127.0,3516.0,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1.0,Golden Retriever,0.714409,True,Afghan Hound,0.0661626,True,Chow,0.0284125999999999,True
960,751205363882532864,None,None,2016-07-08 00:04:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",None,None,,"https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1",12,10,,,2086.0,6948.0,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2.0,Labrador Retriever,0.947164,True,Chesapeake Bay Retriever,0.0205967,True,Golden Retriever,0.0165792,True
962,750868782890057730,None,None,2016-07-07 01:47:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,None,None,,"https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1",11,10,Milo,pupper,1595.0,5306.0,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,4.0,Toy Poodle,0.912648,True,Miniature Poodle,0.0350592,True,Seat Belt,0.0263755999999999,False
963,750719632563142656,None,None,2016-07-06 15:54:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,None,None,,https://twitter.com/dog_rates/status/750719632563142656/photo/1,12,10,Meyer,,5747.0,14621.0,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1.0,Pembroke,0.972587,True,Cardigan,0.0147717,True,Basenji,0.00579803,True
965,750429297815552001,None,None,2016-07-05 20:41:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,None,None,,"https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1",12,10,Arnie,,4947.0,14569.0,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,1.0,Golden Retriever,0.964929,True,Labrador Retriever,0.0115837,True,Refrigerator,0.00749862,False
968,750147208377409536,None,None,2016-07-05 02:00:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",None,None,,https://twitter.com/dog_rates/status/750147208377409536/photo/1,13,10,,,1095.0,3409.0,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1.0,Pug,0.977765,True,Boston Bull,0.00479425,True,French Bulldog,0.00457284,True
969,750132105863102464,None,None,2016-07-05 01:00:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,None,None,,https://twitter.com/dog_rates/status/750132105863102464/photo/1,11,10,Stewie,,1440.0,3990.0,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1.0,Toy Poodle,0.478018,True,Miniature Poodle,0.207458,True,Croquet Ball,0.0858789,False
971,750101899009982464,None,None,2016-07-04 23:00:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,None,None,,"https://twitter.com/dog_rates/status/750101899009982464/photo/1,https://twitter.com/dog_rates/status/750101899009982464/photo/1",11,10,Lilah,,959.0,3344.0,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2.0,Golden Retriever,0.316704,True,Llama,0.174269,False,Labrador Retriever,0.147364,True
972,750086836815486976,None,None,2016-07-04 22:00:12+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,None,None,,https://twitter.com/dog_rates/status/750086836815486976/photo/1,12,10,Spanky,,613.0,2383.0,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,1.0,Pug,0.978277,True,Teddy,0.00313446,False,Brabancon Griffon,0.00306149,True
974,750056684286914561,None,None,2016-07-04 20:00:23+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,None,None,,https://twitter.com/dog_rates/status/750056684286914561/photo/1,11,10,Jameson,,1011.0,3444.0,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,1.0,Saluki,0.4844279999999999,True,Borzoi,0.26355,True,Labrador Retriever,0.0770038,True
975,750041628174217216,None,None,2016-07-04 19:00:33+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,None,None,,https://twitter.com/dog_rates/status/750041628174217216/photo/1,13,10,Beau,,703.0,3502.0,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1.0,Labrador Retriever,0.252031,True,Maltese Dog,0.18809,True,Golden Retriever,0.133017,True
977,750011400160841729,None,None,2016-07-04 17:00:26+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,None,None,,https://twitter.com/dog_rates/status/750011400160841729/photo/1,11,10,Piper,doggo,1035.0,3568.0,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1.0,Muzzle,0.2376199999999999,False,Boston Bull,0.0871498,True,Sombrero,0.0685099,False
978,749996283729883136,None,None,2016-07-04 16:00:22+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,None,None,,https://twitter.com/dog_rates/status/749996283729883136/photo/1,12,10,Bo,,919.0,3331.0,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1.0,Old English Sheepdog,0.515319,True,West Highland White Terrier,0.15104,True,Soft-Coated Wheaten Terrier,0.05642,True
979,749981277374128128,None,None,2016-07-04 15:00:45+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,None,None,,https://twitter.com/dog_rates/status/749981277374128128/photo/1,1776,10,Atticus,,2772.0,5569.0,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,1.0,Bow Tie,0.533941,False,Sunglasses,0.0808222,False,Sunglass,0.0507761999999999,False
980,749774190421639168,None,None,2016-07-04 01:17:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,None,None,,https://twitter.com/dog_rates/status/749774190421639168/photo/1,12,10,Lucy,,1493.0,5114.0,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1.0,Pekinese,0.8790120000000001,True,Chihuahua,0.0548549999999999,True,Blenheim Spaniel,0.021041,True
981,749417653287129088,None,None,2016-07-03 01:41:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,None,None,,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",11,10,Finn,pupper,1904.0,6721.0,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2.0,Papillon,0.772894,True,Shetland Sheepdog,0.0424076,True,Collie,0.0423131,True
984,749317047558017024,None,None,2016-07-02 19:01:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,None,None,,https://twitter.com/dog_rates/status/749317047558017024/video/1,12,10,Blu,,2509.0,6076.0,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1.0,Wire-Haired Fox Terrier,0.155144,True,Lakeland Terrier,0.1083819999999999,True,Buckeye,0.0746167,False
986,749064354620928000,None,None,2016-07-02 02:17:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,None,None,,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",11,10,Winston,,1714.0,5277.0,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2.0,Pug,0.985222,True,Brabancon Griffon,0.00331366,True,Pekinese,0.00298888,True
989,748932637671223296,None,None,2016-07-01 17:33:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,None,None,,https://twitter.com/dog_rates/status/748932637671223296/photo/1,13,10,Divine,,2564.0,6461.0,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1.0,Borzoi,0.742912,True,Wire-Haired Fox Terrier,0.2040819999999999,True,English Setter,0.0210322999999999,True
990,748705597323898880,None,None,2016-07-01 02:31:39+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,None,None,,https://twitter.com/dog_rates/status/748705597323898880/video/1,13,10,,,1067.0,3047.0,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,1.0,Tiger Shark,0.548497,False,Great White Shark,0.130252,False,Scuba Diver,0.121887,False
991,748699167502000129,None,None,2016-07-01 02:06:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,None,None,,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",11,10,Tripp,,1814.0,5213.0,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1.0,Pembroke,0.849029,True,Cardigan,0.0836288,True,Kelpie,0.0243945,True
994,748568946752774144,None,None,2016-06-30 17:28:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,None,None,,https://twitter.com/dog_rates/status/748568946752774144/video/1,12,10,Cora,,776.0,2411.0,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1.0,Tibetan Terrier,0.328161,True,Toy Poodle,0.304836,True,Miniature Poodle,0.0708784,True
997,748324050481647620,None,None,2016-06-30 01:15:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,None,None,,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11,10,Duke,,867.0,4078.0,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1.0,Shetland Sheepdog,0.880499,True,Collie,0.107901,True,Pembroke,0.00360667,True
1001,747933425676525569,None,None,2016-06-28 23:23:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,None,None,,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11,10,,,2894.0,7310.0,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1.0,Samoyed,0.998201,True,Eskimo Dog,0.00079285,True,Great Pyrenees,0.00029575,True
1003,747844099428986880,None,None,2016-06-28 17:28:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,None,None,,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11,10,Huxley,,851.0,3084.0,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1.0,Pembroke,0.360428,True,Papillon,0.263134,True,Chihuahua,0.131246,True
1008,747594051852075008,None,None,2016-06-28 00:54:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,None,None,,https://twitter.com/dog_rates/status/747594051852075008/photo/1,11,10,,,1205.0,4065.0,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1.0,Basenji,0.389136,True,Dingo,0.270226,False,Chihuahua,0.0989388,True
1013,747219827526344708,None,None,2016-06-27 00:07:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,None,None,,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",11,10,Atticus,,1791.0,5792.0,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2.0,Shetland Sheepdog,0.548018,True,Marmot,0.1655029999999999,False,Collie,0.0430026,True
1015,747103485104099331,None,None,2016-06-26 16:25:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",None,None,,"https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",11,10,,,4548.0,10534.0,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1.0,Labrador Retriever,0.991954,True,Golden Retriever,0.00222849,True,Doormat,0.00140402,False
1017,746872823977771008,None,None,2016-06-26 01:08:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,None,None,,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11,10,,,2429.0,6593.0,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1.0,Pembroke,0.540201,True,Beagle,0.207835,True,Italian Greyhound,0.0435649,True
1018,746818907684614144,6.914168664520827e+17,4196983835.0,2016-06-25 21:34:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",None,None,,https://twitter.com/dog_rates/status/746818907684614144/photo/1,13,10,,,1944.0,5807.0,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,1.0,Dingo,0.175518,False,Timber Wolf,0.133647,False,Ibizan Hound,0.101537,True
1021,746726898085036033,None,None,2016-06-25 15:29:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,None,None,,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12,10,Abby,,2037.0,6648.0,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1.0,Golden Retriever,0.256505,True,Labrador Retriever,0.252417,True,Seat Belt,0.203163,False
1027,746056683365994496,None,None,2016-06-23 19:05:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,None,None,,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11,10,Arlen,pupper,931.0,3904.0,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,Shetland Sheepdog,0.43332,True,Collie,0.335997,True,Borzoi,0.177179,True
1032,745314880350101504,None,None,2016-06-21 17:58:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,None,None,,"https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1",12,10,Sugar,,3131.0,7863.0,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2.0,Ice Bear,0.807762,False,Great White Shark,0.0270404,False,Fountain,0.0220518,False
1034,745057283344719872,None,None,2016-06-21 00:54:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,None,None,,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12,10,Oliver,,2585.0,7945.0,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,Shetland Sheepdog,0.963985,True,Collie,0.0262057,True,Border Collie,0.00454365,True
1036,744971049620602880,None,None,2016-06-20 19:11:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,None,None,,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12,10,Indie,,3042.0,8652.0,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,Toy Poodle,0.497755,True,Golden Retriever,0.282017,True,Miniature Poodle,0.0900324,True
1038,744334592493166593,None,None,2016-06-19 01:02:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,None,None,,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11,10,Blanket,,2412.0,7443.0,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1.0,Samoyed,0.960543,True,Pomeranian,0.0121919,True,White Wolf,0.00475299,False
1039,744234799360020481,None,None,2016-06-18 18:26:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,None,None,,https://twitter.com/dog_rates/status/744234799360020481/video/1,13,10,,doggo,79515.0,131075.0,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,Labrador Retriever,0.825333,True,Ice Bear,0.0446808,False,Whippet,0.0184422,True
1041,743980027717509120,None,None,2016-06-18 01:33:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,None,None,,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11,10,Geno,,1231.0,4551.0,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,Bull Mastiff,0.97573,True,Rhodesian Ridgeback,0.00807261,True,Pug,0.00557087,True
1046,743545585370791937,None,None,2016-06-16 20:47:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,None,None,,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",11,10,Bentley,,1066.0,3863.0,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2.0,Rapeseed,0.876875,False,Standard Poodle,0.0605835,True,Great Pyrenees,0.0330057,True
1047,743510151680958465,None,None,2016-06-16 18:26:48+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",None,None,,https://twitter.com/dog_rates/status/743510151680958465/video/1,13,10,Beya,,4185.0,8671.0,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,1.0,Sea Lion,0.8590459999999999,False,Tub,0.0204054,False,Hippopotamus,0.0130947999999999,False
1049,743222593470234624,None,None,2016-06-15 23:24:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,None,None,,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12,10,,,2164.0,6792.0,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,Kuvasz,0.350629,True,Soft-Coated Wheaten Terrier,0.182782,True,Golden Retriever,0.0876623999999999,True
1053,742465774154047488,None,None,2016-06-13 21:16:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",None,None,,"https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",14,10,,pupper,4382.0,7916.0,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,1.0,Web Site,0.997154,False,Comic Book,0.000439221,False,Desktop Computer,0.000267579,False
